POSTAL_CODE,PROVINCE_ENGLISH,PROVINCE_THAI,DISTRICT_ENGLISH,DISTRICT_THAI,SUB_DISTRICT_ENGLISH,SUB_DISTRICT_THAI,LATITUDE,LONGITUDE
72240,Suphan Buri,สุพรรณบุรี,Nong Ya Sai,หนองหญ้าไซ,Thap Luang,ทัพหลวง,14.749,99.806
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Phra Pathom Chedi,พระปฐมเจดีย์,13.819,100.05
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Bang Khaem,บางแขม,13.754,100.034
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Phra Prathon,พระประโทน,13.811,100.088
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Thammasala,ธรรมศาลา,13.807,100.105
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Ta Kong,ตาก้อง,13.892,100.054
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Map Khae,มาบแค,13.864,100.073
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Sanam Chan,สนามจันทร์,13.804,100.041
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Don Yai Hom,ดอนยายหอม,13.725,100.07
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Thanon Khat,ถนนขาด,13.782,100.077
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Bo Phlap,บ่อพลับ,13.837,100.065
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Nakhon Pathom,นครปฐม,13.848,100.044
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Wang Taku,วังตะกู,13.857,100.014
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Nong Pak Long,หนองปากโลง,13.866,99.989
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Sam Khwai Phueak,สามควายเผือก,13.841,100.113
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Thung Noi,ทุ่งน้อย,13.867,100.108
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Nong Din Daeng,หนองดินแดง,13.786,99.991
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Wang Yen,วังเย็น,13.766,100.008
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Phrong Maduea,โพรงมะเดื่อ,13.84,99.978
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Lam Phaya,ลำพยา,13.811,100.019
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Sra Kathiam,สระกะเทียม,13.75,99.975
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Suan Pan,สวนป่าน,13.757,99.947
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Huai Chorakhe,ห้วยจรเข้,13.804,100.067
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Thap Luang,ทัพหลวง,13.878,100.021
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Nong Ngu Lueam,หนองงูเหลือม,13.914,99.952
73000,Nakhon Pathom,นครปฐม,Mueang Nakhon Pathom,เมืองนครปฐม,Ban Yang,บ้านยาง,13.868,99.929
73140,Nakhon Pathom,นครปฐม,Kamphaeng Saen,กำแพงแสน,Thung Kraphang Hom,ทุ่งกระพังโหม,13.991,99.983
73180,Nakhon Pathom,นครปฐม,Kamphaeng Saen,กำแพงแสน,Kratip,กระตีบ,14.111,99.964
73140,Nakhon Pathom,นครปฐม,Kamphaeng Saen,กำแพงแสน,Thung Luk Nok,ทุ่งลูกนก,14.055,99.905
73140,Nakhon Pathom,นครปฐม,Kamphaeng Saen,กำแพงแสน,Huai Khwang,ห้วยขวาง,13.923,100.015
73140,Nakhon Pathom,นครปฐม,Kamphaeng Saen,กำแพงแสน,Thung Khwang,ทุ่งขวาง,13.965,99.963
73180,Nakhon Pathom,นครปฐม,Kamphaeng Saen,กำแพงแสน,Sa Si Mum,สระสี่มุม,14.065,100.003
73140,Nakhon Pathom,นครปฐม,Kamphaeng Saen,กำแพงแสน,Thung Bua,ทุ่งบัว,14.041,99.935
73140,Nakhon Pathom,นครปฐม,Kamphaeng Saen,กำแพงแสน,Don Khoi,ดอนข่อย,14.022,100.035
73180,Nakhon Pathom,นครปฐม,Kamphaeng Saen,กำแพงแสน,Sa Phatthana,สระพัฒนา,14.096,100.043
73140,Nakhon Pathom,นครปฐม,Kamphaeng Saen,กำแพงแสน,Huai Mon Thong,ห้วยหมอนทอง,13.969,99.921
73180,Nakhon Pathom,นครปฐม,Kamphaeng Saen,กำแพงแสน,huai Muang,ห้วยม่วง,14.13,100.025
73140,Nakhon Pathom,นครปฐม,Kamphaeng Saen,กำแพงแสน,Kamphaeng Saen,กำแพงแสน,14.024,99.981
73140,Nakhon Pathom,นครปฐม,Kamphaeng Saen,กำแพงแสน,Rang Phikun,รางพิกุล,14.003,99.917
73140,Nakhon Pathom,นครปฐม,Kamphaeng Saen,กำแพงแสน,Nong Krathum,หนองกระทุ่ม,14.004,99.865
73140,Nakhon Pathom,นครปฐม,Kamphaeng Saen,กำแพงแสน,Wang Nam Khiao,วังน้ำเขียว,13.99,100.027
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Nakhon Chai Si,นครชัยศรี,13.787,100.192
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Bang Krabao,บางกระเบา,13.793,100.183
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Wat Khae,วัดแค,13.814,100.175
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Tha Tamnak,ท่าตำหนัก,13.766,100.18
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Bang Kaeo,บางแก้ว,13.775,100.168
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Tha Krachap,ท่ากระชับ,13.76,100.155
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Khun Kaeo,ขุนแก้ว,13.774,100.209
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Tha Phraya,ท่าพระยา,13.785,100.144
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Phaniat,พะเนียด,13.795,100.123
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Bang Rakam,บางระกำ,13.756,100.134
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Khok Phra Chedi,โคกพระเจดีย์,13.726,100.126
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Sisa Thong,ศรีษะทอง,13.817,100.143
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Laem Bua,แหลมบัว,13.857,100.147
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Si Maha Pho,ศรีมหาโพธิ์,13.889,100.155
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Sampathuan,สัมปทวน,13.83,100.195
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Wat Samrong,วัดสำโรง,13.827,100.218
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Don Faek,ดอนแฝก,13.859,100.244
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Huai Phlu,ห้วยพลู,13.878,100.233
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Wat Lamut,วัดละมุด,13.886,100.182
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Bang Phra,บางพระ,13.891,100.206
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Bang Kaeo Fa,บางแก้วฟ้า,13.896,100.247
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Lan Tak Fa,ลานตากฟ้า,13.828,100.233
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Ngio Rai,งิ้วราย,13.807,100.212
73120,Nakhon Pathom,นครปฐม,Nakhon Chai Si,นครชัยศรี,Thaiyawat,ไทยาวาส,13.793,100.215
73150,Nakhon Pathom,นครปฐม,Don Tum,ดอนตูม,Sam Ngam,สามง่าม,13.978,100.083
73150,Nakhon Pathom,นครปฐม,Don Tum,ดอนตูม,Huai Phra,ห้วยพระ,13.93,100.084
73150,Nakhon Pathom,นครปฐม,Don Tum,ดอนตูม,Lam Hoei,ลำเหย,13.957,100.044
73150,Nakhon Pathom,นครปฐม,Don Tum,ดอนตูม,Don Phutsa,ดอนพุทรา,13.936,100.124
73150,Nakhon Pathom,นครปฐม,Don Tum,ดอนตูม,Ban Luang,บ้านหลวง,13.911,100.15
73150,Nakhon Pathom,นครปฐม,Don Tum,ดอนตูม,Don Ruak,ดอนรวก,13.89,100.117
73150,Nakhon Pathom,นครปฐม,Don Tum,ดอนตูม,Huai Duan,ห้วยด้วน,13.902,100.1
73150,Nakhon Pathom,นครปฐม,Don Tum,ดอนตูม,Lam Luk Bua,ลำลูกบัว,14.024,100.074
73130,Nakhon Pathom,นครปฐม,Bang Len,บางเลน,Bang Len,บางเลน,14.014,100.151
73130,Nakhon Pathom,นครปฐม,Bang Len,บางเลน,Bang Pla,บางปลา,13.97,100.158
73190,Nakhon Pathom,นครปฐม,Bang Len,บางเลน,Bang Luang,บางหลวง,14.108,100.093
73130,Nakhon Pathom,นครปฐม,Bang Len,บางเลน,Bang Phasi,บางภาษี,14.038,100.243
73130,Nakhon Pathom,นครปฐม,Bang Len,บางเลน,Bang Rakam,บางระกำ,13.914,100.254
73130,Nakhon Pathom,นครปฐม,Bang Len,บางเลน,Bang Sai Pa,บางไทรป่า,14.047,100.15
73190,Nakhon Pathom,นครปฐม,Bang Len,บางเลน,Hin Mun,หินมูล,14.104,100.147
73130,Nakhon Pathom,นครปฐม,Bang Len,บางเลน,Sai Ngam,ไทรงาม,14.093,100.177
73130,Nakhon Pathom,นครปฐม,Bang Len,บางเลน,Don Tum,ดอนตูม,13.999,100.123
73130,Nakhon Pathom,นครปฐม,Bang Len,บางเลน,Nin Phet,นิลเพชร,14.121,100.235
73130,Nakhon Pathom,นครปฐม,Bang Len,บางเลน,Bua Pak Tha,บัวปากท่า,14.159,100.228
73130,Nakhon Pathom,นครปฐม,Bang Len,บางเลน,Khlong Nok Krathung,คลองนกกระทุง,13.991,100.222
73130,Nakhon Pathom,นครปฐม,Bang Len,บางเลน,Naraphirom,นราภิรมย์,13.953,100.262
73130,Nakhon Pathom,นครปฐม,Bang Len,บางเลน,Lam Phaya,ลำพญา,13.954,100.199
73130,Nakhon Pathom,นครปฐม,Bang Len,บางเลน,Phai Hu Chang,ไผ่หูช้าง,14.064,100.116
73110,Nakhon Pathom,นครปฐม,Sam Phran,สามพราน,Tha Kham,ท่าข้าม,13.714,100.247
73210,Nakhon Pathom,นครปฐม,Sam Phran,สามพราน,Song Khanong,ทรงคนอง,13.78,100.262
73110,Nakhon Pathom,นครปฐม,Sam Phran,สามพราน,Hom Kret,หอมเกร็ด,13.779,100.24
73210,Nakhon Pathom,นครปฐม,Sam Phran,สามพราน,Bang Krathuek,บางกระทึก,13.772,100.305
73210,Nakhon Pathom,นครปฐม,Sam Phran,สามพราน,Bang Toei,บางเตย,13.787,100.289
73110,Nakhon Pathom,นครปฐม,Sam Phran,สามพราน,Sam Phran,สามพราน,13.716,100.219
73110,Nakhon Pathom,นครปฐม,Sam Phran,สามพราน,Bang Chang,บางช้าง,13.702,100.2
73210,Nakhon Pathom,นครปฐม,Sam Phran,สามพราน,Rai Khing,ไร่ขิง,13.737,100.283
73110,Nakhon Pathom,นครปฐม,Sam Phran,สามพราน,Tha Talat,ท่าตลาด,13.751,100.234
73220,Nakhon Pathom,นครปฐม,Sam Phran,สามพราน,Krathum Lom,กระทุ่มล้ม,13.737,100.322
73110,Nakhon Pathom,นครปฐม,Sam Phran,สามพราน,Khlong Mai,คลองใหม่,13.734,100.174
73110,Nakhon Pathom,นครปฐม,Sam Phran,สามพราน,Talat Chinda,ตลาดจินดา,13.698,100.15
73110,Nakhon Pathom,นครปฐม,Sam Phran,สามพราน,Khlong Chinda,คลองจินดา,13.677,100.092
73110,Nakhon Pathom,นครปฐม,Sam Phran,สามพราน,Yai Cha,ยายชา,13.733,100.235
73110,Nakhon Pathom,นครปฐม,Sam Phran,สามพราน,Ban Mai,บ้านใหม่,13.69,100.242
73160,Nakhon Pathom,นครปฐม,Sam Phran,สามพราน,Om Yai,อ้อมใหญ่,13.7,100.268
73170,Nakhon Pathom,นครปฐม,Phutthamonthon,พุทธมณฑล,Salaya,ศาลายา,13.813,100.305
73170,Nakhon Pathom,นครปฐม,Phutthamonthon,พุทธมณฑล,Khlong Yong,คลองโยง,13.862,100.281
73170,Nakhon Pathom,นครปฐม,Phutthamonthon,พุทธมณฑล,Maha Sawat,มหาสวัสดิ์,13.815,100.262
74000,Samut Sakhon,สมุทรสาคร,Mueang Samut Sakhon,เมืองสมุทรสาคร,Maha Chai,มหาชัย,13.552,100.28
74000,Samut Sakhon,สมุทรสาคร,Mueang Samut Sakhon,เมืองสมุทรสาคร,Tha Chalom,ท่าฉลอม,13.538,100.269
74000,Samut Sakhon,สมุทรสาคร,Mueang Samut Sakhon,เมืองสมุทรสาคร,Krokkrak,โกรกกราก,13.533,100.276
74000,Samut Sakhon,สมุทรสาคร,Mueang Samut Sakhon,เมืองสมุทรสาคร,Ban Bo,บ้านบ่อ,13.487,100.192
74000,Samut Sakhon,สมุทรสาคร,Mueang Samut Sakhon,เมืองสมุทรสาคร,Bang Tho Rat,บางโทรัด,13.492,100.158
74000,Samut Sakhon,สมุทรสาคร,Mueang Samut Sakhon,เมืองสมุทรสาคร,Kalong,กาหลง,13.483,100.13
74000,Samut Sakhon,สมุทรสาคร,Mueang Samut Sakhon,เมืองสมุทรสาคร,Na Khok,นาโคก,13.464,100.096
74000,Samut Sakhon,สมุทรสาคร,Mueang Samut Sakhon,เมืองสมุทรสาคร,Tha Chin,ท่าจีน,13.539,100.252
74000,Samut Sakhon,สมุทรสาคร,Mueang Samut Sakhon,เมืองสมุทรสาคร,Na Di,นาดี,13.595,100.295
74000,Samut Sakhon,สมุทรสาคร,Mueang Samut Sakhon,เมืองสมุทรสาคร,Tha Sai,ท่าทราย,13.571,100.266
74000,Samut Sakhon,สมุทรสาคร,Mueang Samut Sakhon,เมืองสมุทรสาคร,Khok Krabue,คอกกระบือ,13.599,100.333
74000,Samut Sakhon,สมุทรสาคร,Mueang Samut Sakhon,เมืองสมุทรสาคร,Bang Nam Chuet,บางน้ำจืด,13.614,100.363
